ID_Venda;ID_Cliente;ID_Cidade;ID_Produto;Data;Preco_Unitario;Quantidade;Receita_Total
2498;535;6;2;25/10/2024;106;20;2120
2499;549;1;18;03/02/2022;313;9;2817
2500;854;3;2;12/12/2025;156;7;1092
2501;525;5;11;26/09/2022;119;1;119
2502;121;1;7;25/07/2024;421;17;7157
2503;181;5;7;11/02/2023;23;14;322
2504;601;5;9;18/03/2024;47;17;799
2505;844;5;12;23/04/2025;270;16;4320
2506;847;2;9;18/10/2022;289;6;1734
2507;302;6;11;18/03/2023;436;5;2180
2508;599;2;8;19/10/2025;498;3;1494
2509;146;3;12;11/01/2024;12;1;12
2510;376;1;5;02/06/2022;215;10;2150
2511;373;6;11;07/12/2022;74;9;666
2512;651;4;16;12/08/2023;363;18;6534
2513;357;8;17;17/01/2023;256;8;2048
2514;950;9;16;04/12/2023;394;9;3546
2515;800;2;20;23/01/2023;450;17;7650
2516;318;8;5;04/01/2023;217;20;4340
2517;328;7;11;21/03/2022;127;20;2540
2518;410;7;12;03/11/2023;255;9;2295
2519;335;7;7;12/11/2025;19;11;209
2520;576;8;17;07/07/2022;458;16;7328
2521;52;4;7;03/09/2022;39;20;780
2522;361;6;15;20/12/2024;81;10;810
2523;708;9;19;04/04/2022;105;12;1260
2524;36;8;19;02/09/2024;258;10;2580
2525;9;7;14;12/03/2023;464;13;6032
2526;807;4;6;27/02/2025;74;14;1036
2527;651;3;5;08/02/2025;459;13;5967
2528;605;1;13;09/10/2022;237;16;3792
2529;521;6;6;14/09/2024;420;5;2100
2530;147;3;2;30/05/2022;252;11;2772
2531;187;7;9;08/03/2024;160;17;2720
2532;600;8;19;02/03/2024;420;11;4620
2533;685;3;3;19/09/2023;325;6;1950
2534;839;4;17;28/03/2022;127;7;889
2535;659;5;11;06/12/2025;206;1;206
2536;557;9;6;27/11/2025;190;17;3230
2537;113;9;8;22/02/2024;451;15;6765
2538;312;7;14;23/07/2024;268;10;2680
2539;783;8;10;17/09/2024;127;17;2159
2540;605;6;14;15/05/2022;336;1;336
2541;767;3;16;03/10/2024;112;18;2016
2542;537;9;9;21/03/2023;148;8;1184
2543;823;5;15;05/09/2024;413;4;1652
2544;787;4;14;06/01/2023;149;10;1490
2545;318;1;12;19/09/2023;221;4;884
2546;861;5;7;26/08/2025;241;6;1446
2547;230;8;9;14/01/2022;222;15;3330
2548;781;2;3;12/01/2024;376;3;1128
2549;160;2;5;02/04/2023;428;13;5564
2550;728;5;14;05/10/2025;278;3;834
2551;563;2;7;26/01/2024;334;19;6346
2552;964;9;11;28/01/2022;225;19;4275
2553;351;8;19;01/01/2022;28;7;196
2554;356;7;14;15/07/2024;193;18;3474
2555;182;4;3;02/04/2024;434;6;2604
2556;895;2;12;30/10/2023;70;6;420
2557;637;2;10;27/01/2025;11;9;99
2558;629;6;13;14/02/2022;500;2;1000
2559;101;2;5;20/10/2025;307;12;3684
2560;491;1;11;24/06/2022;388;13;5044
2561;521;5;19;13/02/2022;264;8;2112
2562;778;5;1;17/10/2025;32;10;320
2563;787;9;19;26/04/2025;438;4;1752
2564;465;6;11;15/05/2023;247;10;2470
2565;57;9;11;07/01/2024;486;19;9234
2566;901;9;6;10/07/2022;307;9;2763
2567;493;4;1;22/06/2023;234;19;4446
2568;636;8;6;09/09/2025;358;5;1790
2569;359;2;12;09/02/2022;225;3;675
2570;497;7;11;06/08/2024;328;9;2952
2571;859;2;11;31/07/2022;378;15;5670
2572;631;2;10;20/12/2022;319;8;2552
2573;752;3;5;06/02/2025;119;7;833
2574;369;6;8;27/09/2025;122;15;1830
2575;58;5;7;20/02/2023;127;8;1016
2576;284;4;10;23/12/2025;198;3;594
2577;93;6;5;17/03/2024;277;17;4709
2578;757;7;19;12/12/2022;465;19;8835
2579;924;6;14;06/09/2023;493;17;8381
2580;493;6;15;14/02/2024;327;1;327
2581;354;1;13;09/03/2023;272;4;1088
2582;136;3;6;21/04/2023;67;10;670
2583;832;5;10;15/11/2022;132;2;264
2584;748;1;7;31/12/2023;267;6;1602
2585;365;1;7;06/01/2023;417;15;6255
2586;60;7;4;25/10/2023;365;12;4380
2587;950;7;19;07/06/2025;494;3;1482
2588;98;9;19;24/04/2023;129;5;645
2589;727;5;14;04/10/2023;138;8;1104
2590;370;1;19;29/04/2025;495;5;2475
2591;272;5;1;21/09/2025;423;10;4230
2592;333;7;13;19/12/2022;193;2;386
2593;69;8;12;27/10/2025;302;10;3020
2594;436;2;8;10/12/2024;390;2;780
2595;300;5;18;01/05/2022;89;14;1246
2596;678;6;12;30/08/2024;468;12;5616
2597;919;4;1;12/08/2023;293;10;2930
2598;586;3;18;02/03/2025;26;16;416
2599;910;5;2;06/04/2024;14;11;154
2600;493;1;15;22/11/2023;471;13;6123
2601;912;4;9;22/01/2024;379;18;6822
2602;798;9;4;11/11/2024;35;12;420
2603;286;5;11;05/09/2024;304;8;2432
2604;530;2;2;03/04/2025;161;11;1771
2605;24;3;14;17/12/2024;16;20;320
2606;218;4;3;29/09/2024;322;18;5796
2607;282;4;15;04/07/2022;165;16;2640
2608;871;1;14;07/09/2025;50;11;550
2609;132;1;16;22/12/2024;235;4;940
2610;563;3;14;23/04/2024;100;4;400
2611;982;5;4;25/02/2023;44;15;660
2612;418;9;12;08/07/2023;123;14;1722
2613;226;2;9;16/01/2023;334;8;2672
2614;648;7;8;14/10/2025;353;1;353
2615;459;3;13;02/04/2022;148;7;1036
2616;70;2;13;16/03/2024;246;11;2706
2617;633;6;1;12/05/2024;297;4;1188
2618;287;5;6;11/07/2025;129;14;1806
2619;972;5;6;04/11/2022;69;11;759
2620;12;7;18;14/07/2025;298;2;596
2621;231;2;6;12/09/2023;295;3;885
2622;176;2;13;13/11/2023;357;1;357
2623;944;9;12;09/07/2023;354;6;2124
2624;825;8;17;10/04/2023;42;5;210
2625;854;3;10;21/01/2022;442;13;5746
2626;224;4;6;10/10/2023;296;12;3552
2627;881;7;1;15/08/2025;466;12;5592
2628;820;3;5;05/05/2025;211;7;1477
2629;664;3;8;11/12/2024;61;2;122
2630;173;6;11;01/04/2022;116;5;580
2631;143;6;14;03/10/2023;323;7;2261
2632;955;2;7;01/07/2025;190;3;570
2633;31;4;18;23/01/2023;188;7;1316
2634;257;8;17;23/01/2023;60;13;780
2635;184;1;16;25/08/2022;35;16;560
2636;188;3;16;22/10/2023;262;4;1048
2637;128;5;5;21/08/2025;28;9;252
2638;963;8;7;07/09/2024;150;6;900
2639;792;7;1;28/11/2023;337;15;5055
2640;781;1;6;09/09/2024;235;12;2820
2641;758;5;5;18/01/2025;248;6;1488
2642;771;9;7;20/03/2022;446;19;8474
2643;759;2;2;28/02/2023;455;6;2730
2644;733;6;20;02/01/2022;315;2;630
2645;346;1;5;26/03/2024;359;11;3949
2646;357;5;6;25/11/2022;19;17;323
2647;282;5;17;13/08/2025;66;13;858
2648;811;3;3;22/01/2023;28;9;252
2649;884;5;1;15/03/2024;239;13;3107
2650;13;3;11;26/02/2025;301;5;1505
2651;428;3;9;10/11/2023;444;3;1332
2652;336;3;9;13/03/2023;284;19;5396
2653;704;2;5;18/06/2022;278;2;556
2654;426;4;3;04/08/2022;74;5;370
2655;202;2;8;18/07/2022;16;11;176
2656;494;8;8;13/10/2025;158;5;790
2657;661;3;14;01/05/2025;12;18;216
2658;502;8;10;21/04/2022;127;1;127
2659;667;2;14;23/04/2022;205;20;4100
2660;978;8;6;24/09/2022;475;9;4275
2661;46;5;13;15/02/2022;407;20;8140
2662;325;2;18;08/06/2024;206;6;1236
2663;84;2;8;10/10/2024;298;2;596
2664;98;7;3;03/11/2023;369;20;7380
2665;968;9;4;29/04/2022;84;16;1344
2666;535;4;16;04/09/2022;416;3;1248
2667;262;9;10;15/01/2023;16;4;64
2668;367;4;20;03/11/2025;222;18;3996
2669;687;9;4;10/07/2022;179;6;1074
2670;298;2;18;11/07/2024;95;18;1710
2671;998;3;1;25/01/2025;288;5;1440
2672;84;4;20;06/11/2024;313;15;4695
2673;48;7;16;09/09/2022;113;3;339
2674;739;4;14;25/05/2024;55;15;825
2675;283;9;15;14/11/2023;300;13;3900
2676;588;7;19;25/07/2022;108;14;1512
2677;180;1;6;29/04/2023;212;7;1484
2678;917;7;17;17/05/2024;479;12;5748
2679;388;3;20;30/12/2022;252;19;4788
2680;30;1;20;15/02/2025;103;11;1133
2681;453;3;7;12/04/2025;259;11;2849
2682;731;7;3;21/05/2025;276;15;4140
2683;167;2;11;10/03/2022;434;11;4774
2684;321;3;3;20/12/2023;391;17;6647
2685;136;7;7;26/02/2022;488;15;7320
2686;490;4;5;02/10/2025;194;2;388
2687;661;9;8;31/01/2024;399;14;5586
2688;226;7;4;20/03/2025;36;1;36
2689;601;8;16;01/04/2025;19;14;266
2690;753;2;17;01/09/2025;18;20;360
2691;783;5;11;15/12/2025;369;1;369
2692;239;1;7;14/03/2023;244;6;1464
2693;603;3;5;22/07/2022;360;13;4680
2694;291;2;7;24/09/2024;26;12;312
2695;18;5;18;05/09/2024;238;14;3332
2696;942;1;16;02/05/2025;17;12;204
2697;352;7;20;24/01/2023;191;18;3438
2698;638;1;4;16/12/2023;269;8;2152
2699;838;4;4;20/01/2024;58;1;58
2700;387;9;1;10/12/2025;252;18;4536
2701;496;3;7;09/03/2025;409;8;3272
2702;576;9;12;17/10/2025;399;11;4389
2703;255;9;19;30/09/2025;456;12;5472
2704;583;9;10;01/12/2022;210;12;2520
2705;359;3;16;29/04/2025;42;16;672
2706;555;5;18;26/09/2024;93;3;279
2707;901;1;19;23/04/2022;348;20;6960
2708;302;8;13;21/09/2023;287;8;2296
2709;153;6;1;09/08/2023;45;15;675
2710;902;3;4;14/02/2022;113;17;1921
2711;336;6;19;13/10/2022;132;12;1584
2712;26;3;14;19/07/2025;173;15;2595
2713;375;1;11;04/11/2025;253;5;1265
2714;163;2;19;13/07/2025;130;16;2080
2715;632;1;6;14/07/2022;437;5;2185
2716;87;5;3;12/04/2022;169;16;2704
2717;390;9;15;26/04/2022;498;3;1494
2718;946;5;17;29/08/2023;476;4;1904
2719;372;8;7;28/06/2022;309;14;4326
2720;313;9;4;17/07/2022;20;17;340
2721;176;6;9;09/08/2023;373;10;3730
2722;16;5;11;27/05/2025;230;13;2990
2723;663;6;4;18/01/2025;85;16;1360
2724;62;2;8;11/01/2023;102;2;204
2725;911;4;11;30/07/2022;31;18;558
2726;209;7;13;30/08/2023;421;10;4210
2727;587;7;5;17/07/2024;298;20;5960
2728;711;9;18;02/02/2023;48;16;768
2729;119;4;6;25/05/2024;145;19;2755
2730;443;6;8;07/12/2023;400;20;8000
2731;962;7;1;06/10/2023;17;12;204
2732;537;7;7;11/05/2024;195;5;975
2733;770;5;8;24/02/2023;259;10;2590
2734;580;8;16;07/01/2022;102;20;2040
2735;242;5;10;30/04/2025;426;8;3408
2736;51;9;2;10/10/2023;185;2;370
2737;808;2;12;05/01/2025;317;19;6023
2738;776;1;14;28/05/2023;281;9;2529
2739;242;9;6;30/05/2025;342;4;1368
2740;581;6;11;23/08/2025;223;7;1561
2741;665;9;4;25/01/2024;338;12;4056
2742;11;8;19;19/01/2022;89;5;445
2743;950;9;6;08/06/2025;248;7;1736
2744;609;8;6;03/05/2023;168;18;3024
2745;720;6;13;21/03/2023;256;11;2816
2746;170;1;16;03/01/2025;213;12;2556
2747;924;3;2;01/01/2022;123;6;738
2748;855;2;4;28/11/2023;340;10;3400
2749;701;1;6;22/05/2023;23;1;23
2750;14;7;3;24/11/2025;364;14;5096
2751;206;5;19;29/01/2022;22;18;396
2752;88;7;16;26/11/2022;258;4;1032
2753;310;6;12;07/04/2025;281;2;562
2754;968;8;2;01/06/2024;120;6;720
2755;778;3;3;18/10/2022;86;14;1204
2756;602;4;20;14/06/2022;341;3;1023
2757;461;1;8;20/09/2022;234;12;2808
2758;213;9;15;01/11/2023;431;16;6896
2759;443;4;12;24/07/2022;123;13;1599
2760;240;1;17;22/06/2024;237;5;1185
2761;413;2;19;20/11/2023;190;12;2280
2762;920;2;17;30/12/2024;385;9;3465
2763;262;3;15;09/08/2023;315;2;630
2764;263;9;8;14/12/2024;123;7;861
2765;482;9;8;03/08/2025;70;3;210
2766;499;9;11;26/02/2025;322;14;4508
2767;568;7;6;13/08/2025;489;18;8802
2768;732;1;18;14/07/2022;343;13;4459
2769;272;4;3;17/01/2023;407;9;3663
2770;730;2;7;25/10/2023;475;12;5700
2771;349;6;16;05/10/2023;162;4;648
2772;1;6;15;03/04/2025;477;9;4293
2773;424;7;20;29/08/2025;349;10;3490
2774;45;2;14;20/06/2022;188;6;1128
2775;930;9;12;27/03/2024;51;7;357
2776;242;3;9;09/02/2023;210;2;420
2777;114;6;10;12/08/2024;303;19;5757
2778;994;1;12;26/12/2023;498;5;2490
2779;943;8;16;29/12/2025;43;9;387
2780;611;1;3;07/02/2025;168;19;3192
2781;668;3;15;03/09/2025;261;7;1827
2782;259;8;17;01/07/2025;254;19;4826
2783;818;1;14;22/12/2022;354;16;5664
2784;86;6;5;09/07/2022;310;7;2170
2785;753;5;4;08/03/2024;371;8;2968
2786;597;7;3;04/10/2023;111;6;666
2787;619;2;3;14/09/2022;353;5;1765
2788;477;3;14;01/09/2022;69;1;69
2789;161;4;9;31/05/2024;131;17;2227
2790;591;7;7;11/10/2022;315;13;4095
2791;630;9;5;09/01/2023;212;14;2968
2792;475;4;17;24/12/2022;342;8;2736
2793;417;7;1;29/10/2025;353;12;4236
2794;714;2;3;13/10/2022;161;4;644
2795;547;1;14;28/09/2023;371;6;2226
2796;287;4;3;26/09/2024;134;6;804
2797;719;9;4;20/06/2024;177;8;1416
2798;160;6;15;04/08/2022;366;8;2928
2799;477;6;18;16/12/2024;465;16;7440
2800;821;7;20;19/07/2023;492;6;2952
2801;690;6;2;11/09/2022;331;20;6620
2802;983;8;17;17/04/2024;176;14;2464
2803;221;2;13;01/05/2024;123;4;492
2804;901;2;1;25/05/2025;106;17;1802
2805;497;2;2;12/01/2024;498;3;1494
2806;456;5;18;31/08/2022;158;5;790
2807;590;2;20;11/04/2022;293;14;4102
2808;581;4;8;16/08/2023;47;2;94
2809;192;4;9;06/10/2022;321;19;6099
2810;558;4;1;12/10/2023;174;8;1392
2811;41;1;15;05/12/2023;479;16;7664
2812;399;3;19;30/06/2022;43;14;602
2813;311;5;13;06/07/2022;490;16;7840
2814;25;9;13;07/03/2025;35;11;385
2815;312;2;20;28/08/2025;295;7;2065
2816;41;3;6;06/06/2022;444;1;444
2817;739;6;7;04/03/2024;327;4;1308
2818;467;2;3;02/06/2024;453;14;6342
2819;824;7;3;07/10/2022;154;14;2156
2820;104;4;7;20/02/2022;281;20;5620
2821;963;2;4;20/07/2023;217;13;2821
2822;740;1;20;12/09/2024;145;9;1305
2823;218;9;3;18/06/2024;341;13;4433
2824;242;9;20;09/02/2025;139;7;973
2825;875;2;3;16/11/2024;312;2;624
2826;169;6;11;24/04/2023;318;19;6042
2827;108;3;11;19/03/2023;304;3;912
2828;218;2;12;21/07/2024;280;8;2240
2829;185;1;15;28/05/2025;106;6;636
2830;571;8;19;01/02/2025;135;2;270
2831;38;2;18;29/10/2025;470;7;3290
2832;752;1;8;19/09/2025;171;5;855
2833;153;8;14;11/02/2024;242;14;3388
2834;272;8;20;03/09/2023;162;20;3240
2835;460;8;15;16/06/2023;369;8;2952
2836;15;9;2;27/11/2022;54;1;54
2837;123;3;16;24/10/2022;89;10;890
2838;669;9;5;18/06/2024;316;10;3160
2839;821;7;1;27/12/2023;163;6;978
2840;742;7;16;10/12/2025;360;2;720
2841;641;9;19;01/10/2022;137;1;137
2842;237;8;13;19/11/2024;448;10;4480
2843;832;7;2;07/06/2024;143;7;1001
2844;788;3;5;06/01/2024;401;2;802
2845;857;7;12;17/06/2023;21;13;273
2846;612;4;9;20/05/2023;180;9;1620
2847;292;4;19;23/11/2024;465;4;1860
2848;200;7;3;20/08/2025;193;11;2123
2849;405;9;8;07/09/2023;369;19;7011
2850;263;8;11;06/12/2024;25;16;400
2851;132;9;11;28/02/2022;50;19;950
2852;425;2;5;25/04/2024;191;5;955
2853;36;8;20;16/01/2022;269;3;807
2854;192;7;6;26/04/2024;419;12;5028
2855;103;9;20;11/06/2023;271;10;2710
2856;681;4;17;22/11/2024;198;18;3564
2857;143;4;1;11/05/2025;226;8;1808
2858;11;6;15;25/12/2023;68;14;952
2859;490;1;16;11/01/2023;481;4;1924
2860;825;8;16;03/02/2022;425;7;2975
2861;912;7;19;27/11/2023;405;13;5265
2862;290;1;1;22/10/2023;292;2;584
2863;734;3;14;05/12/2025;223;1;223
2864;943;9;5;21/06/2022;38;18;684
2865;53;6;14;01/09/2025;159;13;2067
2866;206;4;13;05/04/2023;61;15;915
2867;875;9;14;10/09/2025;166;8;1328
2868;617;3;2;04/08/2023;455;20;9100
2869;341;3;14;22/06/2022;148;3;444
2870;742;9;10;06/04/2022;29;2;58
2871;250;8;3;03/09/2022;97;19;1843
2872;206;6;5;22/07/2024;106;18;1908
2873;161;6;8;04/10/2023;83;4;332
2874;372;6;2;10/02/2023;475;9;4275
2875;375;3;14;06/08/2024;266;8;2128
2876;455;6;4;16/02/2022;433;4;1732
2877;928;8;6;24/01/2024;97;8;776
2878;47;2;11;08/03/2023;450;8;3600
2879;229;7;17;14/10/2023;498;8;3984
2880;202;9;18;15/12/2023;479;9;4311
2881;700;9;12;07/06/2024;461;1;461
2882;603;6;1;30/09/2025;190;3;570
2883;511;3;11;14/03/2024;93;4;372
2884;658;7;7;05/06/2025;149;20;2980
2885;276;6;1;04/09/2024;441;20;8820
2886;495;4;20;11/05/2025;126;8;1008
2887;494;2;8;31/08/2023;319;18;5742
2888;993;5;15;20/09/2024;152;16;2432
2889;786;4;1;19/11/2023;73;1;73
2890;319;3;12;15/09/2024;455;17;7735
2891;209;3;16;17/06/2023;206;2;412
2892;590;6;10;29/09/2024;180;7;1260
2893;112;2;13;10/04/2024;492;7;3444
2894;827;2;18;24/02/2023;120;10;1200
2895;720;2;10;18/05/2024;479;14;6706
2896;245;8;20;25/12/2024;444;14;6216
2897;176;9;11;10/10/2023;200;16;3200
2898;174;5;11;23/07/2023;204;1;204
2899;882;5;9;22/10/2023;226;18;4068
2900;558;4;5;23/04/2022;172;18;3096
2901;286;5;14;09/06/2022;389;4;1556
2902;517;3;5;02/02/2024;53;13;689
2903;540;4;20;15/09/2022;181;17;3077
2904;243;5;14;02/10/2025;326;13;4238
2905;613;8;1;18/07/2024;130;18;2340
2906;560;2;5;24/04/2025;251;20;5020
2907;90;4;4;25/07/2023;236;2;472
2908;847;9;6;10/11/2025;492;13;6396
2909;681;3;2;19/03/2025;450;10;4500
2910;374;7;8;11/07/2023;149;17;2533
2911;40;8;7;06/10/2024;175;7;1225
2912;957;8;14;12/07/2024;459;17;7803
2913;698;5;2;22/05/2022;306;11;3366
2914;787;9;14;24/07/2023;297;18;5346
2915;611;8;20;05/02/2025;145;15;2175
2916;97;9;10;27/03/2024;463;14;6482
2917;234;9;7;13/09/2022;396;17;6732
2918;13;4;8;27/12/2022;274;16;4384
2919;336;2;3;13/04/2024;70;7;490
2920;398;8;17;02/07/2024;129;2;258
2921;989;7;9;02/04/2025;112;8;896
2922;683;7;4;02/03/2025;123;11;1353
2923;505;8;16;16/06/2022;202;19;3838
2924;138;5;11;23/03/2025;379;5;1895
2925;533;7;6;12/03/2024;112;9;1008
2926;783;3;4;09/08/2024;435;12;5220
2927;783;5;14;07/09/2022;486;6;2916
2928;210;9;9;07/09/2023;367;3;1101
2929;808;8;6;19/10/2022;395;13;5135
2930;450;6;20;04/05/2025;487;2;974
2931;554;2;18;25/09/2024;461;7;3227
2932;359;5;8;20/03/2022;27;9;243
2933;404;5;10;26/07/2022;130;8;1040
2934;178;9;5;20/10/2025;252;7;1764
2935;899;5;19;19/07/2023;497;4;1988
2936;505;8;12;14/01/2025;462;8;3696
2937;592;8;15;17/05/2025;340;2;680
2938;543;3;16;29/10/2023;232;15;3480
2939;659;1;18;10/03/2022;138;5;690
2940;554;1;7;20/11/2022;493;9;4437
2941;384;3;5;10/07/2024;43;20;860
2942;904;5;18;25/01/2024;348;12;4176
2943;950;5;10;10/09/2023;253;5;1265
2944;256;7;6;14/12/2025;435;11;4785
2945;757;8;4;14/01/2023;42;2;84
2946;377;2;11;23/05/2023;254;7;1778
2947;337;8;20;17/08/2025;18;13;234
2948;304;7;3;06/12/2022;393;15;5895
2949;35;4;4;28/12/2023;28;14;392
2950;475;6;3;22/12/2022;395;12;4740
2951;260;2;16;08/06/2024;179;20;3580
2952;432;1;2;15/11/2022;27;7;189
2953;577;8;16;08/10/2025;50;10;500
2954;911;4;7;08/05/2025;362;8;2896
2955;348;3;9;10/07/2024;67;15;1005
2956;234;8;18;04/05/2024;424;2;848
2957;305;2;13;08/03/2025;335;11;3685
2958;43;7;8;16/06/2025;103;6;618
2959;159;6;18;30/07/2024;358;13;4654
2960;623;9;3;10/02/2022;481;6;2886
2961;960;3;10;18/10/2023;423;19;8037
2962;165;3;7;05/03/2024;74;17;1258
2963;314;2;17;14/05/2025;348;16;5568
2964;605;3;15;19/12/2022;326;19;6194
2965;553;5;4;09/05/2025;166;19;3154
2966;891;5;17;11/07/2023;250;9;2250
2967;651;7;15;17/08/2022;299;4;1196
2968;539;8;12;04/01/2024;293;3;879
2969;172;3;19;18/02/2023;320;3;960
2970;839;4;11;16/08/2023;214;17;3638
2971;250;8;20;15/07/2023;499;11;5489
2972;514;1;10;05/02/2023;377;12;4524
2973;985;3;18;25/02/2025;38;20;760
2974;307;5;11;26/09/2022;460;10;4600
2975;513;4;12;18/04/2022;95;11;1045
2976;733;7;5;27/01/2023;339;12;4068
2977;809;2;14;10/08/2023;370;19;7030
2978;821;9;12;27/04/2024;102;11;1122
2979;294;1;19;30/05/2023;98;18;1764
2980;225;8;10;24/02/2022;407;5;2035
2981;680;9;13;03/06/2023;246;17;4182
2982;422;6;14;08/12/2024;408;18;7344
2983;266;2;1;09/10/2022;51;10;510
2984;619;5;19;27/01/2025;378;15;5670
2985;381;7;17;17/04/2025;320;3;960
2986;812;1;14;11/08/2023;285;2;570
2987;20;4;9;14/08/2025;27;6;162
2988;33;7;11;10/04/2025;499;13;6487
2989;871;4;18;26/08/2025;76;9;684
2990;937;7;12;11/05/2025;58;13;754
2991;86;6;2;03/12/2022;240;9;2160
2992;944;5;4;16/11/2022;299;7;2093
2993;220;5;17;06/01/2024;306;4;1224
2994;43;2;17;08/09/2024;400;20;8000
2995;996;3;13;16/11/2022;472;7;3304
2996;801;6;13;28/08/2025;437;9;3933
2997;530;2;19;14/12/2023;264;20;5280
2998;198;1;11;05/05/2025;266;3;798
2999;295;4;1;29/08/2022;419;18;7542
3000;988;8;14;22/02/2023;499;11;5489
3001;503;7;13;19/09/2025;265;4;1060
3002;819;1;8;24/03/2023;363;15;5445
3003;637;6;5;04/06/2025;160;14;2240
3004;793;3;13;18/08/2024;381;12;4572
3005;43;2;7;03/09/2023;220;14;3080
3006;438;2;18;22/06/2023;210;3;630
3007;386;7;6;05/05/2023;243;4;972
3008;355;8;12;02/11/2025;19;2;38
3009;12;8;7;31/03/2024;28;20;560
3010;582;2;20;13/11/2025;367;20;7340
3011;147;4;17;21/09/2023;173;5;865
3012;916;3;3;17/10/2024;376;8;3008
3013;54;3;6;13/01/2025;34;6;204
3014;436;6;15;08/03/2022;500;19;9500
3015;683;7;16;14/03/2025;130;17;2210
3016;144;3;18;17/03/2025;221;7;1547
3017;540;7;19;05/04/2023;304;7;2128
3018;636;3;13;18/11/2024;64;6;384
3019;722;8;16;07/02/2023;224;15;3360
3020;255;6;14;20/01/2025;291;19;5529
3021;305;2;2;05/08/2025;427;17;7259
3022;334;9;2;29/05/2024;153;2;306
3023;103;8;17;17/04/2022;427;4;1708
3024;731;5;18;28/12/2024;133;4;532
3025;881;7;5;20/09/2024;494;14;6916
3026;922;1;4;26/09/2022;415;12;4980
3027;590;9;16;16/08/2025;288;16;4608
3028;346;6;4;17/09/2023;120;5;600
3029;281;8;8;04/09/2024;244;5;1220
3030;341;6;9;06/10/2022;159;14;2226
3031;331;5;2;21/02/2023;62;19;1178
3032;355;6;18;07/12/2023;189;3;567
3033;945;2;17;12/01/2022;40;2;80
3034;240;7;16;16/12/2025;27;17;459
3035;291;3;10;04/08/2024;268;11;2948
3036;580;7;19;18/09/2022;390;2;780
3037;179;2;8;18/09/2025;176;6;1056
3038;833;7;3;04/06/2025;194;20;3880
3039;39;6;2;05/06/2022;99;16;1584
3040;550;8;2;03/03/2025;425;20;8500
3041;430;5;13;25/12/2024;204;9;1836
3042;540;9;9;04/10/2023;204;14;2856
3043;424;3;16;03/01/2022;117;11;1287
3044;63;9;6;08/08/2024;401;6;2406
3045;267;6;12;27/08/2025;393;14;5502
3046;791;2;4;31/08/2024;40;13;520
3047;20;4;13;02/08/2025;365;15;5475
3048;943;6;10;01/12/2022;432;16;6912
3049;242;4;6;26/05/2025;498;16;7968
3050;241;6;6;26/06/2022;31;14;434
3051;828;4;20;09/05/2022;157;8;1256
3052;678;9;7;13/01/2022;460;7;3220
3053;584;9;2;24/04/2023;430;20;8600
3054;413;3;1;02/06/2023;54;7;378
3055;910;5;10;08/09/2022;402;7;2814
3056;749;6;20;13/06/2024;367;13;4771
3057;463;9;16;04/05/2024;305;9;2745
3058;136;2;14;01/11/2023;456;5;2280
3059;648;7;2;05/02/2025;332;8;2656
3060;117;3;5;23/08/2024;428;14;5992
3061;261;2;16;17/10/2022;149;8;1192
3062;898;8;1;11/12/2022;110;16;1760
3063;687;8;19;24/12/2025;33;4;132
3064;641;3;1;01/12/2024;402;8;3216
3065;534;6;4;17/08/2024;313;4;1252
3066;377;9;19;03/11/2024;380;16;6080
3067;793;6;16;06/02/2025;324;2;648
3068;260;4;12;13/02/2025;399;20;7980
3069;475;1;4;09/10/2023;173;11;1903
3070;813;3;7;04/10/2025;343;13;4459
3071;581;1;5;30/09/2025;48;17;816
3072;980;9;16;08/10/2023;192;13;2496
3073;288;2;20;21/10/2022;158;15;2370
3074;251;6;3;06/06/2022;396;9;3564
3075;557;6;7;05/02/2024;122;6;732
3076;871;5;4;08/07/2022;491;3;1473
3077;654;2;12;20/08/2025;174;8;1392
3078;321;5;3;28/11/2023;401;12;4812
3079;916;7;1;15/09/2023;297;19;5643
3080;932;2;5;25/08/2023;222;7;1554
3081;496;3;18;16/07/2023;456;11;5016
3082;372;6;2;08/12/2025;426;14;5964
3083;425;1;15;21/07/2023;168;2;336
3084;194;1;1;23/04/2022;27;19;513
3085;603;5;7;15/02/2022;253;17;4301
3086;98;2;18;20/02/2023;69;20;1380
3087;533;8;18;22/05/2025;218;10;2180
3088;72;4;20;21/04/2022;251;6;1506
3089;199;7;2;20/04/2025;225;9;2025
3090;147;1;3;31/03/2025;444;19;8436
3091;923;8;9;15/12/2022;410;10;4100
3092;2;7;13;09/10/2024;249;6;1494
3093;10;7;14;22/01/2022;399;7;2793
3094;889;6;2;16/09/2024;134;4;536
3095;553;7;3;31/12/2023;288;1;288
3096;921;8;20;13/07/2022;20;6;120
3097;328;7;5;19/04/2025;130;2;260
3098;600;1;5;31/03/2022;466;10;4660
3099;106;7;5;17/09/2022;186;3;558
3100;806;9;1;23/09/2024;127;20;2540
3101;491;5;15;08/01/2024;257;14;3598
3102;472;2;9;23/06/2022;33;7;231
3103;803;5;18;03/12/2022;492;6;2952
3104;779;1;11;13/08/2022;175;19;3325
3105;902;3;20;12/03/2025;238;17;4046
3106;500;3;16;02/12/2024;109;7;763
3107;410;5;14;08/06/2025;418;6;2508
3108;480;2;3;22/11/2025;469;7;3283
3109;673;4;1;01/01/2025;306;6;1836
3110;340;6;11;24/02/2024;464;19;8816
3111;277;2;15;03/11/2025;83;11;913
